Date,DAU Actuals (avg),DAU (avg),ARPDAU,Gross Rev (Act),Revenue (Gross),Net Rev (Act),Revenue (Net),Marketing Cost,Game Margin (Act),Game Margin,Cumul. Margin
2025-10-01,127266.0,127266,0.3942006845689027,1555213.5493838259,1555213.5493838259,1141849.3245603838,1141849.3245603838,574515.0,567334.3245603838,567334.3245603838,567334.3245603838
2025-11-01,119314.0,119314,0.41587829469551585,1488604.749112202,1488604.749112202,1091991.522645012,1091991.522645012,512000.0,579991.522645012,579991.522645012,1147325.8472053958
2025-12-01,117685.0,117685,0.4304884911160222,1570519.3059902412,1570519.3059902412,1151169.3452025806,1151169.3452025806,500000.0,651169.3452025806,651169.3452025806,1798495.1924079764
2026-01-01,114297.0,114297,0.4497833608426816,1593676.901971398,1593676.901971398,1167057.328211214,1167057.328211214,350000.0,817057.3282112139,817057.3282112139,2615552.5206191903
2026-02-01,109328.0,109328,0.47494831094003936,1453909.3947080937,1453909.3947080937,1064224.515926842,1064224.515926842,450000.0,614224.5159268421,614224.5159268421,3229777.0365460324
2026-03-01,98536.0,98536,0.4445342703216127,1357880.1610699124,1357880.1610699124,998303.549172174,998303.549172174,250000.0,748303.549172174,748303.549172174,3978080.585718206
2026-04-01,90904.0,90904,0.48170998217323696,1313677.0729044206,1313677.0729044206,963483.2436402708,963483.2436402708,250000.0,713483.2436402708,713483.2436402708,4691563.829358477
2026-05-01,84998.0,82281,0.49523004894802053,742827.5222100843,1263191.2198936248,544902.0663514119,941993.8004299541,250000.0,294902.06635141186,691993.8004299541,5383557.629788431
2026-06-01,,77152,0.5158187927912811,,1193897.3016464743,,898764.3414476173,250000.0,,648764.3414476173,6032321.971236048
2026-07-01,,72835,0.5348175039354931,,1207553.8479224,,917929.7959212817,250000.0,,667929.7959212817,6700251.76715733
2026-08-01,,69045,0.5412259914328369,,1158433.62646183,,880314.2664032225,250000.0,,630314.2664032225,7330566.033560553
2026-09-01,,65987,0.5418165197756992,,1072590.9596834613,,815057.6165672243,250000.0,,565057.6165672243,7895623.650127777
2026-10-01,,63178,0.5412214948400678,,1059996.5224077953,,805510.3399093014,250000.0,,555510.3399093014,8451133.990037078
2026-11-01,,61001,0.5426188781005243,,993015.9474605832,,754559.6660102686,250000.0,,504559.6660102686,8955693.656047346
2026-12-01,,58859,0.5420090748721,,988961.2425387839,,751500.7358940688,250000.0,,501500.73589406884,9457194.391941415
2027-01-01,,50870,0.5420097506373025,,854741.4851472232,,649508.6020532225,0.0,,649508.6020532225,10106702.993994638
2027-02-01,,44265,0.5420087590467393,,671783.5929410437,,510480.94752453396,0.0,,510480.94752453396,10617183.941519173
2027-03-01,,39676,0.5419920436098241,,666618.1603839309,,506556.201157958,0.0,,506556.201157958,11123740.14267713
2027-04-01,,35902,0.541981210982852,,583746.098748042,,443582.81620676914,0.0,,443582.81620676914,11567322.9588839
2027-05-01,,32708,0.5419723409929696,,549527.896898846,,417580.9260839777,0.0,,417580.9260839777,11984903.884967878
2027-06-01,,29931,0.5419618854362214,,486637.72865599167,,369791.48313028284,0.0,,369791.48313028284,12354695.368098162
2027-07-01,,27488,0.5419487539186062,,461809.68991943775,,350925.11002513306,0.0,,350925.11002513306,12705620.478123296
2027-08-01,,25303,0.5419320871827827,,425085.32923283183,,323018.85230411735,0.0,,323018.85230411735,13028639.330427414
2027-09-01,,23428,0.5419120903928528,,380877.00541283196,,289425.58949398703,0.0,,289425.58949398703,13318064.9199214
2027-10-01,,21806,0.5418889436273175,,366307.8626061117,,278354.9180291758,0.0,,278354.9180291758,13596419.837950576
2027-11-01,,20406,0.5418640470139059,,331724.67897186853,,252075.68910168827,0.0,,252075.68910168827,13848495.527052265
2027-12-01,,19198,0.5418400088391817,,322473.62136218377,,245046.1478679139,0.0,,245046.1478679139,14093541.674920179
2028-01-01,,18126,0.5418202629941296,,304456.91788626835,,231355.56263353876,0.0,,231355.56263353876,14324897.237553718
2028-02-01,,17205,0.5418067468595021,,270339.09885317186,,205429.7061225758,0.0,,205429.7061225758,14530326.943676293
2028-03-01,,16370,0.541794748446089,,274942.90829016204,,208928.2454532111,0.0,,208928.2454532111,14739255.189129503
2028-04-01,,15601,0.5417837693166562,,253576.1373816748,,192691.8061369884,0.0,,192691.8061369884,14931946.995266492
2028-05-01,,14915,0.5417746457306476,,250496.526955768,,190351.7026183185,0.0,,190351.7026183185,15122298.69788481
2028-06-01,,14309,0.5417679967798574,,232570.922375889,,176730.1360151981,0.0,,176730.1360151981,15299028.833900006
2028-07-01,,13782,0.541764582063078,,231471.2338176186,,175894.51411128044,0.0,,175894.51411128044,15474923.348011287
2028-08-01,,13299,0.541764832659792,,223345.4611170196,,169719.75410675516,0.0,,169719.75410675516,15644643.102118041
2028-09-01,,12852,0.5417675226461456,,208882.5956080159,,158729.43187330107,0.0,,158729.43187330107,15803372.533991342
2028-10-01,,12432,0.541772659891911,,208801.24106274237,,158667.57133459664,0.0,,158667.57133459664,15962040.10532594
2028-11-01,,12038,0.5417803895030875,,195663.4203433072,,148684.1167657624,0.0,,148684.1167657624,16110724.2220917
2028-12-01,,11667,0.5417903612400803,,195955.1877525035,,148905.75828849446,0.0,,148905.75828849446,16259629.980380196
2029-01-01,,11311,0.5418025859410897,,189985.53447271165,,144369.35140979546,0.0,,144369.35140979546,16403999.33178999
2029-02-01,,10992,0.5418160723112996,,166758.96034504753,,126719.47537125708,0.0,,126719.47537125708,16530718.807161247
2029-03-01,,10691,0.5418312930828844,,179575.31494707594,,136458.47225076953,0.0,,136458.47225076953,16667177.279412016
2029-04-01,,10398,0.5418486899589067,,169024.22157802113,,128440.63599855968,0.0,,128440.63599855968,16795617.915410575
2029-05-01,,10123,0.5418675959672128,,170046.7900729445,,129217.56249825862,0.0,,129217.56249825862,16924835.477908835
2029-06-01,,9866,0.5418877607994194,,160382.71121830924,,121873.76669431869,0.0,,121873.76669431869,17046709.244603153
2029-07-01,,9625,0.5419088757255353,,161700.2094573242,,122874.79959686122,0.0,,122874.79959686122,17169584.044200014
2029-08-01,,9399,0.5419309280352489,,157893.52745334254,,119982.00213578518,0.0,,119982.00213578518,17289566.046335798
2029-09-01,,9192,0.5419527663415018,,149445.3103043013,,113562.1511249415,0.0,,113562.1511249415,17403128.19746074
2029-10-01,,9002,0.5419742506311349,,151236.22333244534,,114922.93062551736,0.0,,114922.93062551736,17518051.128086258
2029-11-01,,8828,0.5419950108437693,,143539.30063615597,,109074.0048038021,0.0,,109074.0048038021,17627125.13289006
