Date,DAU (Act),DAU,Boost DAU,Boost DAU %,ARPDAU (Act),ARPDAU,Gross Rev (Act),Gross Rev,Net Rev (Act),Net Rev,Mktg Cost (Act),Mktg Cost,Game Margin (Act),Game Margin,Cumul. Margin
2028-04-01,,14468,0.0,0.0,,0.5223288122208717,,226711.12786147842,,173058.84549857178,,0.0,,173058.84549857178,14045842.574116835
2028-05-01,,13866,0.0,0.0,,0.5223254316323862,,224519.61915000645,,171386.01847254153,,0.0,,171386.01847254153,14217228.592589376
2028-06-01,,13325,0.0,0.0,,0.5223252443027648,,208801.0327265427,,159387.310439061,,0.0,,159387.310439061,14376615.903028438
2028-07-01,,12846,0.0,0.0,,0.5223286921138157,,207999.35444956378,,158775.30521954206,,0.0,,158775.30521954206,14535391.20824798
2028-08-01,,12421,0.0,0.0,,0.5223362671673094,,201119.4476740855,,153523.4600142882,,0.0,,153523.4600142882,14688914.668262267
2028-09-01,,12061,0.0,0.0,,0.5223480998090023,,188994.40489138773,,144267.7241357877,,0.0,,144267.7241357877,14833182.392398056
2028-10-01,,11732,0.0,0.0,,0.5223645749556025,,189979.75347153714,,145019.67542289672,,0.0,,145019.67542289672,14978202.067820953
2028-11-01,,11418,0.0,0.0,,0.5223841759748448,,178931.57980184967,,136585.89803659104,,0.0,,136585.89803659104,15114787.965857545
2028-12-01,,11117,0.0,0.0,,0.5224067013342047,,180029.47215594206,,137423.69468104598,,0.0,,137423.69468104598,15252211.660538591
2029-01-01,,10824,0.0,0.0,,0.5224325224448496,,175296.25403403622,,133810.33853620695,,0.0,,133810.33853620695,15386021.999074798
2029-02-01,,10557,0.0,0.0,,0.5224593079789731,,154430.29403338442,,117882.2773201961,,0.0,,117882.2773201961,15503904.276394995
2029-03-01,,10300,0.0,0.0,,0.5224879118386109,,166836.2127419773,,127351.84986033288,,0.0,,127351.84986033288,15631256.126255328
2029-04-01,,10047,0.0,0.0,,0.5225189905271774,,157487.81795403606,,120215.57096996575,,0.0,,120215.57096996575,15751471.697225293
2029-05-01,,9805,0.0,0.0,,0.5225511180484468,,158826.18570190837,,121236.85084759674,,0.0,,121236.85084759674,15872708.54807289
2029-06-01,,9574,0.0,0.0,,0.5225839417608987,,150102.34218280792,,114577.34817253919,,0.0,,114577.34817253919,15987285.89624543
2029-07-01,,9357,0.0,0.0,,0.5226171898932878,,151587.13726700284,,115710.3986343315,,0.0,,115710.3986343315,16102996.29487976
2029-08-01,,9148,0.0,0.0,,0.5226511292544557,,148225.31341743603,,113143.89637323446,,0.0,,113143.89637323446,16216140.191252995
2029-09-01,,8957,0.0,0.0,,0.52268433641037,,140455.9866033845,,107213.07461823175,,0.0,,107213.07461823175,16323353.265871227
2029-10-01,,8780,0.0,0.0,,0.5227169800644799,,142279.73216641037,,108604.86978866126,,0.0,,108604.86978866126,16431958.135659888
2029-11-01,,8618,0.0,0.0,,0.5227486857450977,,135152.40415186304,,98904.01707799401,,0.0,,98904.01707799401,16530862.152737882
2029-12-01,,8471,0.0,0.0,,0.5227790004854416,,137282.82605628838,,100462.67424591513,,0.0,,100462.67424591513,16631324.826983796
