Date,DAU (Act),DAU,Boost DAU,Boost DAU %,ARPDAU (Act),ARPDAU,Gross Rev (Act),Gross Rev,Net Rev (Act),Net Rev,Mktg Cost (Act),Mktg Cost,Game Margin (Act),Game Margin,Cumul. Margin
2028-04-01,,14890,0.0,0.0,,0.522340681701442,,233324.93179982435,,178107.2762932696,,0.0,,178107.2762932696,14132356.969219863
2028-05-01,,14256,0.0,0.0,,0.5223343969264098,,230834.8410465399,,176206.5761635273,,0.0,,176206.5761635273,14308563.54538339
2028-06-01,,13686,0.0,0.0,,0.5223311307951706,,214451.25582545542,,163700.2982073166,,0.0,,163700.2982073166,14472263.843590707
2028-07-01,,13179,0.0,0.0,,0.5223313774993165,,213401.90939458954,,162899.28132694322,,0.0,,162899.28132694322,14635163.12491765
2028-08-01,,12729,0.0,0.0,,0.5223356381473765,,206117.90627527784,,157339.01542414073,,0.0,,157339.01542414073,14792502.140341792
2028-09-01,,12347,0.0,0.0,,0.5223442231623956,,193481.93011897377,,147693.29907184426,,0.0,,147693.29907184426,14940195.439413637
2028-10-01,,11998,0.0,0.0,,0.5223575320121743,,194289.5242947137,,148309.59908077138,,0.0,,148309.59908077138,15088505.038494408
2028-11-01,,11666,0.0,0.0,,0.5223741317644082,,182815.9955807205,,139551.15607771836,,0.0,,139551.15607771836,15228056.194572126
2028-12-01,,11348,0.0,0.0,,0.5223938816090903,,183777.102960188,,140284.56806393934,,0.0,,140284.56806393934,15368340.762636065
2029-01-01,,11041,0.0,0.0,,0.5224171668484753,,178801.0935257149,,136485.89951109604,,0.0,,136485.89951109604,15504826.66214716
2029-02-01,,10761,0.0,0.0,,0.5224418658065737,,157408.82938218277,,120156.08486880141,,0.0,,120156.08486880141,15624982.747015962
2029-03-01,,10493,0.0,0.0,,0.5224687713304312,,169948.50425277554,,129727.78620516641,,0.0,,129727.78620516641,15754710.53322113
2029-04-01,,10229,0.0,0.0,,0.5224985571937659,,160333.88163960772,,122388.28204394937,,0.0,,122388.28204394937,15877098.815265078
2029-05-01,,9977,0.0,0.0,,0.5225299521728616,,161614.77309956326,,123365.69203586596,,0.0,,123365.69203586596,16000464.507300943
2029-06-01,,9738,0.0,0.0,,0.5225625071395329,,152666.266484149,,116534.68168866204,,0.0,,116534.68168866204,16116999.188989606
2029-07-01,,9512,0.0,0.0,,0.5225957101841252,,154103.05187222504,,117631.08191308792,,0.0,,117631.08191308792,16234630.270902693
2029-08-01,,9296,0.0,0.0,,0.5226297114900185,,150608.30121170997,,114963.10213705417,,0.0,,114963.10213705417,16349593.373039747
2029-09-01,,9097,0.0,0.0,,0.522663085478065,,142638.2016222617,,108879.00796982713,,0.0,,108879.00796982713,16458472.381009573
2029-10-01,,8912,0.0,0.0,,0.5226960072076648,,144409.63755015854,,110230.86925241892,,0.0,,110230.86925241892,16568703.250261992
2029-11-01,,8742,0.0,0.0,,0.5227281055311249,,137095.6610969139,,100326.34110366108,,0.0,,100326.34110366108,16669029.591365654
2029-12-01,,8588,0.0,0.0,,0.5227589301858335,,139172.42656636712,,101845.72490950114,,0.0,,101845.72490950114,16770875.316275155
