Date,DAU (Act),DAU,Boost DAU,Boost DAU %,ARPDAU (Act),ARPDAU,Gross Rev (Act),Gross Rev,Net Rev (Act),Net Rev,Mktg Cost (Act),Mktg Cost,Game Margin (Act),Game Margin,Cumul. Margin
2028-03-01,,16235,560.0,3.446348366101563,,0.5223606111575745,,262894.65697940876,,200678.81086408303,,0.0,,200678.81086408303,14476023.479233325
2028-04-01,,15485,518.0,3.3440641134661435,,0.5223488362166567,,242660.88988413298,,185233.6956234636,,0.0,,185233.6956234636,14661257.174856788
2028-05-01,,14807,479.0,3.23689370612448,,0.5223405263066812,,239758.70595736333,,183018.46414554806,,0.0,,183018.46414554806,14844275.639002336
2028-06-01,,14195,444.0,3.1254355150103863,,0.522334905442982,,222438.45985087557,,169797.2346807185,,0.0,,169797.2346807185,15014072.873683054
2028-07-01,,13651,411.0,3.009890771245498,,0.5223324929622429,,221035.99049388012,,168726.7025640289,,0.0,,168726.7025640289,15182799.576247083
2028-08-01,,13165,380.0,2.8885071987383903,,0.5223337821719287,,213171.91199046015,,162723.67980227806,,0.0,,162723.67980227806,15345523.256049361
2028-09-01,,12750,353.0,2.7662336979552724,,0.522339233366269,,199800.8357144623,,152516.86510493612,,0.0,,152516.86510493612,15498040.121154297
2028-10-01,,12372,328.0,2.647374245457632,,0.5223492515268415,,200338.42557976136,,152927.09763843537,,0.0,,152927.09763843537,15650967.218792733
2028-11-01,,12012,305.0,2.5356336756170643,,0.5223624924848612,,188244.3092353493,,143694.96269135314,,0.0,,143694.96269135314,15794662.181484086
2028-12-01,,11670,284.0,2.4314023780052927,,0.5223788678301967,,188985.76332872154,,144260.74026027272,,0.0,,144260.74026027272,15938922.92174436
2029-01-01,,11340,265.0,2.3330907246828048,,0.5223987555910655,,183639.8229995521,,140179.7170400194,,0.0,,140179.7170400194,16079102.638784379
2029-02-01,,11040,248.0,2.2466627591050043,,0.5224203086466046,,161490.62565640765,,123272.10548930256,,0.0,,123272.10548930256,16202374.744273681
2029-03-01,,10755,233.0,2.1673084275807053,,0.5224442130869742,,174178.22420013702,,132956.7679601354,,0.0,,132956.7679601354,16335331.512233816
2029-04-01,,10474,219.0,2.092071470870677,,0.522471102360622,,164165.3291756947,,125313.25584896174,,0.0,,125313.25584896174,16460644.768082777
2029-05-01,,10207,207.0,2.023495140091634,,0.5224999155524563,,165331.4314636636,,126203.06612740298,,0.0,,126203.06612740298,16586847.83421018
2029-06-01,,9955,195.0,1.9608695235085734,,0.5225303784601754,,156054.93983333293,,119121.69019642807,,0.0,,119121.69019642807,16705969.524406608
2029-07-01,,9717,185.0,1.9034605642266031,,0.5225622064523069,,157417.06456550496,,120161.10968739049,,0.0,,120161.10968739049,16826130.634094
2029-08-01,,9491,175.0,1.8487075655259737,,0.5225955662432481,,153754.17593301964,,117364.77682265054,,0.0,,117364.77682265054,16943495.41091665
2029-09-01,,9282,167.0,1.7957487269978933,,0.5226288663312193,,145535.66110762663,,111091.03662157571,,0.0,,111091.03662157571,17054586.447538223
2029-10-01,,9089,158.0,1.7406994293754,,0.5226620074495277,,147257.44587111924,,112404.99352283834,,0.0,,112404.99352283834,17166991.44106106
2029-11-01,,8910,150.0,1.6822770440549941,,0.5226944900757406,,139712.4451554673,,102241.72474891992,,0.0,,102241.72474891992,17269233.16580998
2029-12-01,,8747,142.0,1.6205513184516436,,0.5227258650607041,,141735.17984465472,,103721.56080899358,,0.0,,103721.56080899358,17372954.726618975
