Date,DAU (Act),DAU,Boost DAU,Boost DAU %,ARPDAU (Act),ARPDAU,Gross Rev (Act),Gross Rev,Net Rev (Act),Net Rev,Mktg Cost (Act),Mktg Cost,Game Margin (Act),Game Margin,Cumul. Margin
2027-04-01,,29718,0.0,0.0,,0.5228120863356739,,466103.0784844157,,355782.5406407803,,0.0,,355782.5406407803,11248526.872564811
2027-05-01,,27612,0.0,0.0,,0.5227735415677036,,447487.1816881462,,341573.9317886593,,0.0,,341573.9317886593,11590100.80435347
2027-06-01,,25742,0.0,0.0,,0.5227281330398638,,403686.71204621514,,308141.5709087986,,0.0,,308141.5709087986,11898242.375262268
2027-07-01,,24068,0.0,0.0,,0.5226778374660664,,389974.17557805724,,297675.8419747636,,0.0,,297675.8419747636,12195918.217237031
2027-08-01,,22524,0.0,0.0,,0.5226242890944798,,364912.53365616716,,278547.0413939564,,0.0,,278547.0413939564,12474465.258630987
2027-09-01,,21137,0.0,0.0,,0.5225709340412185,,331366.15857448406,,252941.41477231128,,0.0,,252941.41477231128,12727406.673403298
2027-10-01,,19871,0.0,0.0,,0.5225185475885509,,321876.47104504646,,245698.78322129836,,0.0,,245698.78322129836,12973105.456624597
2027-11-01,,18717,0.0,0.0,,0.5224687709816823,,293376.78697959834,,223945.01950660383,,0.0,,223945.01950660383,13197050.4761312
2027-12-01,,17672,0.0,0.0,,0.5224235748639884,,286193.5035322731,,218462.62319880945,,0.0,,218462.62319880945,13415513.09933001
2028-01-01,,16714,0.0,0.0,,0.5223844276733863,,270666.1070011756,,206610.66381743882,,0.0,,206610.66381743882,13622123.76314745
2028-02-01,,15884,0.0,0.0,,0.5223553165490152,,240616.00213423136,,183672.6392678374,,0.0,,183672.6392678374,13805796.402415287
2028-03-01,,15146,0.0,0.0,,0.5223374611938671,,245254.84135645215,,187213.95837916277,,0.0,,187213.95837916277,13993010.36079445
2028-04-01,,14478,0.0,0.0,,0.5223299573231007,,226875.6345060246,,173184.4035413648,,0.0,,173184.4035413648,14166194.764335815
2028-05-01,,13876,0.0,0.0,,0.5223265529381068,,224675.505017018,,171504.99644541016,,0.0,,171504.99644541016,14337699.760781225
2028-06-01,,13334,0.0,0.0,,0.5223263263000171,,208938.95055709867,,159492.574318676,,0.0,,159492.574318676,14497192.3350999
2028-07-01,,12854,0.0,0.0,,0.5223297181307786,,208129.24038368213,,158874.43879292285,,0.0,,158874.43879292285,14656066.773892824
2028-08-01,,12428,0.0,0.0,,0.5223372186428047,,201237.2511910322,,153613.37194430947,,0.0,,153613.37194430947,14809680.145837134
2028-09-01,,12067,0.0,0.0,,0.5223489605509811,,189097.62191924473,,144346.50337890704,,0.0,,144346.50337890704,14954026.649216041
2028-10-01,,11738,0.0,0.0,,0.5223653295622457,,190076.0067634757,,145093.14012370052,,0.0,,145093.14012370052,15099119.789339742
2028-11-01,,11423,0.0,0.0,,0.5223848109134633,,179015.36936185695,,136649.8505118834,,0.0,,136649.8505118834,15235769.639851626
2028-12-01,,11121,0.0,0.0,,0.5224072026864209,,180107.12557266597,,137482.9646242247,,0.0,,137482.9646242247,15373252.60447585
2029-01-01,,10828,0.0,0.0,,0.5224328733452931,,175365.58571863826,,133863.25796549732,,0.0,,133863.25796549732,15507115.862441348
2029-02-01,,10560,0.0,0.0,,0.5224595016895419,,154486.39729561342,,117925.10099400807,,0.0,,117925.10099400807,15625040.963435356
2029-03-01,,10304,0.0,0.0,,0.522487933990814,,166891.8114993329,,127394.29006806575,,0.0,,127394.29006806575,15752435.253503421
2029-04-01,,10050,0.0,0.0,,0.5225188287912824,,157535.99252517405,,120252.34588262906,,0.0,,120252.34588262906,15872687.599386051
2029-05-01,,9807,0.0,0.0,,0.5225508292094987,,158872.3653483867,,121272.10422917499,,0.0,,121272.10422917499,15993959.703615226
2029-06-01,,9577,0.0,0.0,,0.5225836016799134,,150145.5662300753,,114610.34570500722,,0.0,,114610.34570500722,16108570.049320234
2029-07-01,,9359,0.0,0.0,,0.5226168266099164,,151630.89708297828,,115743.80530466314,,0.0,,115743.80530466314,16224313.854624897
2029-08-01,,9151,0.0,0.0,,0.5226507453321911,,148268.10928013464,,113176.56725820027,,0.0,,113176.56725820027,16337490.421883097
2029-09-01,,8960,0.0,0.0,,0.5226839340086914,,140496.40923561595,,107243.93384452283,,0.0,,107243.93384452283,16444734.35572762
2029-10-01,,8783,0.0,0.0,,0.5227165614055708,,142320.39900657407,,108635.91553809187,,0.0,,108635.91553809187,16553370.271265712
2029-11-01,,8621,0.0,0.0,,0.5227482534169494,,135190.61744020236,,98931.98671956209,,0.0,,98931.98671956209,16652302.257985273
2029-12-01,,8473,0.0,0.0,,0.5227785575087615,,137321.0559416099,,100490.6561435287,,0.0,,100490.6561435287,16752792.914128803
