Date,DAU (Act),DAU,Boost DAU,Boost DAU %,ARPDAU (Act),ARPDAU,Gross Rev (Act),Gross Rev,Net Rev (Act),Net Rev,Mktg Cost (Act),Mktg Cost,Game Margin (Act),Game Margin,Cumul. Margin
2028-03-01,,15606,560.0,3.5853293903489756,,0.5223382690535572,,252693.05016587974,,192891.86129385716,,0.0,,192891.86129385716,14376753.198583024
2028-04-01,,14904,518.0,3.4745445955271443,,0.5223295696124031,,233539.56769080323,,178271.29030705008,,0.0,,178271.29030705008,14555024.488890074
2028-05-01,,14269,479.0,3.3587968799938306,,0.5223246994888122,,231049.97389024426,,176370.94599507208,,0.0,,176370.94599507208,14731395.434885146
2028-06-01,,13698,444.0,3.23876877124982,,0.5223227920226917,,214649.76005049207,,163851.94468443352,,0.0,,163851.94468443352,14895247.379569579
2028-07-01,,13191,411.0,3.114711927794699,,0.5223243124102377,,213593.996416125,,163046.01054633415,,0.0,,163046.01054633415,15058293.390115913
2028-08-01,,12740,380.0,2.9847872329747323,,0.5223297527483773,,206294.05188421218,,157473.55614216562,,0.0,,157473.55614216562,15215766.94625808
2028-09-01,,12357,353.0,2.8543182386505905,,0.5223393551164004,,193635.00746857742,,147810.21257609187,,0.0,,147810.21257609187,15363577.15883417
2028-10-01,,12007,328.0,2.72787648512115,,0.522353500991074,,194427.82907145453,,148415.225316625,,0.0,,148415.225316625,15511992.384150796
2028-11-01,,11673,305.0,2.6093500849218776,,0.5223707349803253,,182929.1302208992,,139637.55791368242,,0.0,,139637.55791368242,15651629.942064479
2028-12-01,,11354,284.0,2.49908859227754,,0.5223908944839465,,183871.43809112394,,140356.61451018456,,0.0,,140356.61451018456,15791986.556574663
2029-01-01,,11045,265.0,2.395354970805528,,0.5224143482145913,,178871.67510673185,,136539.81078755963,,0.0,,136539.81078755963,15928526.367362224
2029-02-01,,10764,248.0,2.304374727164334,,0.522438958270041,,157451.7904061083,,120188.90912618255,,0.0,,120188.90912618255,16048715.276488407
2029-03-01,,10494,233.0,2.2210195498669774,,0.5224655068193964,,169972.98346973074,,129746.50902186197,,0.0,,129746.50902186197,16178461.785510268
2029-04-01,,10229,219.0,2.1421486515980135,,0.5224946340796106,,160334.84415696742,,122389.05865108837,,0.0,,122389.05865108837,16300850.844161356
2029-05-01,,9976,207.0,2.070392725849254,,0.5225251064294124,,161594.21020073182,,123350.04785740709,,0.0,,123350.04785740709,16424200.892018763
2029-06-01,,9736,195.0,2.0049488997375904,,0.5225566749487627,,152631.7080990582,,116508.36151143213,,0.0,,116508.36151143213,16540709.253530195
2029-07-01,,9510,185.0,1.944990511343607,,0.5225891348721351,,154063.7928798717,,117601.18187924003,,0.0,,117601.18187924003,16658310.435409434
2029-08-01,,9294,175.0,1.8878178696330028,,0.5226227518002295,,150576.65224398757,,114939.0134324927,,0.0,,114939.0134324927,16773249.448841928
2029-09-01,,9096,167.0,1.832545150818541,,0.522656023369641,,142620.80155703626,,108865.79312779257,,0.0,,108865.79312779257,16882115.24196972
2029-10-01,,8912,158.0,1.775159409085905,,0.5226889480443376,,144406.27881472994,,110228.37328880554,,0.0,,110228.37328880554,16992343.615258526
2029-11-01,,8743,150.0,1.7143537440976662,,0.5227210651459931,,137105.30269561126,,100333.48438007665,,0.0,,100333.48438007665,17092677.099638604
2029-12-01,,8589,142.0,1.6502160391114944,,0.5227519222464496,,139194.2490076559,,101861.7829561705,,0.0,,101861.7829561705,17194538.882594775
