Date,DAU (Act),DAU,Boost DAU,Boost DAU %,ARPDAU (Act),ARPDAU,Gross Rev (Act),Gross Rev,Net Rev (Act),Net Rev,Mktg Cost (Act),Mktg Cost,Game Margin (Act),Game Margin,Cumul. Margin
2026-09-01,,57382,0.0,0.0,,0.49589346852012345,,853664.2495872751,,655608.9741748906,,50000.0,,605608.9741748906,7297155.496944061
2026-10-01,,51022,0.0,0.0,,0.5228483537467326,,826976.5740253245,,634107.5821097232,,0.0,,634107.5821097232,7931263.079053784
2026-11-01,,45929,0.0,0.0,,0.5228179768274234,,720367.7476280805,,552363.658594554,,0.0,,552363.658594554,8483626.737648338
2026-12-01,,41656,0.0,0.0,,0.5228068878457859,,675121.696804237,,517670.36489469185,,0.0,,517670.36489469185,9001297.10254303
2027-01-01,,37933,0.0,0.0,,0.5228021122523898,,614772.7080861944,,471396.10559843667,,0.0,,471396.10559843667,9472693.208141467
2027-02-01,,34968,0.0,0.0,,0.5227896994642461,,511867.8773916407,,392491.02997033234,,0.0,,392491.02997033234,9865184.2381118
2027-03-01,,32265,0.0,0.0,,0.5227808616532059,,522886.35088194185,,400940.09122854995,,0.0,,400940.09122854995,10266124.32934035
2027-04-01,,29701,0.0,0.0,,0.522773066472464,,465813.10879373987,,357177.56116888084,,0.0,,357177.56116888084,10623301.890509231
2027-05-01,,27479,0.0,0.0,,0.5227536134754903,,445302.76639610855,,341451.13299951557,,0.0,,341451.13299951557,10964753.023508746
2027-06-01,,25542,0.0,0.0,,0.522722624412228,,400539.84796276636,,307128.42637171794,,0.0,,307128.42637171794,11271881.449880464
2027-07-01,,23841,0.0,0.0,,0.5226814327038194,,386305.4574189743,,296214.7086077637,,0.0,,296214.7086077637,11568096.158488227
2027-08-01,,22300,0.0,0.0,,0.5226325578207268,,361295.16771395487,,277038.2260116559,,0.0,,277038.2260116559,11845134.384499883
2027-09-01,,20921,0.0,0.0,,0.5225819556692677,,327993.67885034846,,251503.9729704894,,0.0,,251503.9729704894,12096638.357470373
2027-10-01,,19661,0.0,0.0,,0.5225310449191011,,318470.2035275429,,244202.4541836807,,0.0,,244202.4541836807,12340840.811654054
2027-11-01,,18506,0.0,0.0,,0.522481546172431,,290071.2933361784,,222427.13205930928,,0.0,,222427.13205930928,12563267.943713363
2027-12-01,,17454,0.0,0.0,,0.5224351434965318,,282683.7540631486,,216763.19376538924,,0.0,,216763.19376538924,12780031.137478752
2028-01-01,,16486,0.0,0.0,,0.5223929385480761,,266982.52003185084,,204724.13632972562,,0.0,,204724.13632972562,12984755.273808477
