Date,DAU (Act),DAU,Boost DAU,Boost DAU %,ARPDAU (Act),ARPDAU,Gross Rev (Act),Gross Rev,Net Rev (Act),Net Rev,Mktg Cost (Act),Mktg Cost,Game Margin (Act),Game Margin,Cumul. Margin
2027-09-01,,22202,1065.0,4.796912146949164,,0.5225625914129662,,348056.8497553843,,265682.09750452614,,0.0,,265682.09750452614,13078037.88906999
2027-10-01,,20766,895.0,4.3091842422710425,,0.5225174521625073,,336370.6262751007,,256762.6680375763,,0.0,,256762.6680375763,13334800.557107566
2027-11-01,,19496,778.0,3.9923545918968664,,0.5224722326175317,,305578.5083688887,,233258.9604487741,,0.0,,233258.9604487741,13568059.51755634
2027-12-01,,18377,705.0,3.8366152845353727,,0.5224288683393662,,297614.7358424462,,227180.78873605697,,0.0,,227180.78873605697,13795240.306292396
2028-01-01,,17365,651.0,3.7493330691457354,,0.5223899404927066,,281212.55885429453,,214661.10459739968,,0.0,,214661.10459739968,14009901.410889795
2028-02-01,,16488,604.0,3.661156691759556,,0.5223603429735686,,249762.51450281637,,190654.48555679125,,0.0,,190654.48555679125,14200555.896446586
2028-03-01,,15706,560.0,3.562461778823696,,0.5223413360827587,,254316.59213801462,,194131.1312310822,,0.0,,194131.1312310822,14394687.027677668
2028-04-01,,14996,518.0,3.4531000439782513,,0.522332061015819,,234991.02338326388,,179379.21292333922,,0.0,,179379.21292333922,14574066.240601007
2028-05-01,,14355,479.0,3.3387796159153447,,0.5223265619558812,,232436.0358820282,,177428.96126275015,,0.0,,177428.96126275015,14751495.201863756
2028-06-01,,13778,444.0,3.2201695352640662,,0.5223239891286487,,215890.0409801887,,164798.69042408868,,0.0,,164798.69042408868,14916293.892287845
2028-07-01,,13265,411.0,3.097513751225802,,0.5223248190381122,,214780.1324112287,,163951.43483982544,,0.0,,163951.43483982544,15080245.32712767
2028-08-01,,12808,380.0,2.968988226998776,,0.5223295457276194,,207391.73118259414,,158311.46712990824,,0.0,,158311.46712990824,15238556.79425758
2028-09-01,,12420,353.0,2.8398561216374603,,0.5223384500749887,,194620.76673827908,,148562.69820153562,,0.0,,148562.69820153562,15387119.492459115
2028-10-01,,12065,328.0,2.7146455351941974,,0.5223519167463094,,195374.86111083394,,149138.1567182856,,0.0,,149138.1567182856,15536257.6491774
2028-11-01,,11728,305.0,2.5972154401062735,,0.5223685084922332,,183783.02377620304,,140289.39831445605,,0.0,,140289.39831445605,15676547.047491856
2028-12-01,,11405,284.0,2.487923331940207,,0.5223880761561143,,184695.61677909817,,140985.77860158548,,0.0,,140985.77860158548,15817532.82609344
2029-01-01,,11093,265.0,2.3850571483427165,,0.5224109919622945,,179642.82480659356,,137128.4999565027,,0.0,,137128.4999565027,15954661.326049944
2029-02-01,,10808,248.0,2.2948019388099214,,0.5224351629150445,,158107.45345448251,,120689.4415065602,,0.0,,120689.4415065602,16075350.767556505
2029-03-01,,10537,233.0,2.212081352098855,,0.5224613588862488,,170658.42616575753,,130269.77929763246,,0.0,,130269.77929763246,16205620.546854138
2029-04-01,,10269,219.0,2.133784854635244,,0.5224902238132361,,160961.95002363468,,122867.79723278881,,0.0,,122867.79723278881,16328488.344086926
2029-05-01,,10014,207.0,2.0625307131653203,,0.5225205504162602,,162208.76521726864,,123819.20663462489,,0.0,,123819.20663462489,16452307.550721552
2029-06-01,,9772,195.0,1.9975374361854186,,0.5225520661118619,,153196.66638299316,,116939.65812251854,,0.0,,116939.65812251854,16569247.208844071
2029-07-01,,9544,185.0,1.9380015506953698,,0.5225845179962063,,154618.02281259047,,118024.28853337129,,0.0,,118024.28853337129,16687271.497377442
2029-08-01,,9327,175.0,1.8812446282371307,,0.5226181485992497,,151101.44999130417,,115339.65128167867,,0.0,,115339.65128167867,16802611.14865912
2029-09-01,,9127,167.0,1.8263766382571243,,0.5226514555247118,,143101.24682431656,,109232.57173633698,,0.0,,109232.57173633698,16911843.720395457
2029-10-01,,8941,158.0,1.7693999987212858,,0.5226844391283355,,144875.07258443357,,110586.2569752594,,0.0,,110586.2569752594,17022429.977370717
2029-11-01,,8770,150.0,1.709009359528375,,0.5227166397252399,,137532.89165136265,,100646.44864782844,,0.0,,100646.44864782844,17123076.426018544
2029-12-01,,8615,142.0,1.6452892305539906,,0.5227476055057501,,139609.91246708212,,102166.01844834365,,0.0,,102166.01844834365,17225242.44446689
