Date,DAU (Act),DAU,Boost DAU,Boost DAU %,ARPDAU (Act),ARPDAU,Gross Rev (Act),Gross Rev,Net Rev (Act),Net Rev,Mktg Cost (Act),Mktg Cost,Game Margin (Act),Game Margin,Cumul. Margin
2028-04-01,,14386,0.0,0.0,,0.5223273627040702,,225424.17881356398,,172076.48092507565,,0.0,,172076.48092507565,14027558.386103556
2028-05-01,,13790,0.0,0.0,,0.5223246256844366,,223289.44302523407,,170446.9811777321,,0.0,,170446.9811777321,14198005.367281288
2028-06-01,,13255,0.0,0.0,,0.5223251030758223,,207698.66962740207,,158545.82857902086,,0.0,,158545.82857902086,14356551.19586031
2028-07-01,,12780,0.0,0.0,,0.5223292232910691,,206943.10438857845,,157969.01449943156,,0.0,,157969.01449943156,14514520.210359741
2028-08-01,,12360,0.0,0.0,,0.5223374741192064,,200139.57189265022,,152775.46095656685,,0.0,,152775.46095656685,14667295.671316307
2028-09-01,,12004,0.0,0.0,,0.522349947281989,,188111.86264954307,,143594.0177534633,,0.0,,143594.0177534633,14810889.68906977
2028-10-01,,11679,0.0,0.0,,0.5223670254414161,,189128.97472409633,,144370.2087220399,,0.0,,144370.2087220399,14955259.89779181
2028-11-01,,11368,0.0,0.0,,0.5223871752634883,,178161.47580655312,,135998.0101111098,,0.0,,135998.0101111098,15091257.90790292
2028-12-01,,11070,0.0,0.0,,0.522410181287862,,179282.94688469177,,136853.80053282378,,0.0,,136853.80053282378,15228111.708435744
2029-01-01,,10780,0.0,0.0,,0.5224364087592787,,174594.43601877653,,133274.56879655423,,0.0,,133274.56879655423,15361386.277232299
2029-02-01,,10515,0.0,0.0,,0.522463490490901,,153830.73424723925,,117424.56861363044,,0.0,,117424.56861363044,15478810.845845928
2029-03-01,,10261,0.0,0.0,,0.5224922859622076,,166206.3688033061,,126871.01979229526,,0.0,,126871.01979229526,15605681.865638224
2029-04-01,,10010,0.0,0.0,,0.5225234501775594,,156908.8866585068,,119773.60730092863,,0.0,,119773.60730092863,15725455.472939152
2029-05-01,,9769,0.0,0.0,,0.5225555994019251,,158257.81033184985,,120802.9454519572,,0.0,,120802.9454519572,15846258.41839111
2029-06-01,,9541,0.0,0.0,,0.5225884242125538,,149580.6079461403,,114179.04909392082,,0.0,,114179.04909392082,15960437.467485031
2029-07-01,,9325,0.0,0.0,,0.522621653889625,,151076.6671502595,,115320.6986505319,,0.0,,115320.6986505319,16075758.166135563
2029-08-01,,9119,0.0,0.0,,0.5226555531927993,,147743.31153281804,,112775.92940901434,,0.0,,112775.92940901434,16188534.095544577
2029-09-01,,8929,0.0,0.0,,0.5226886988665463,,140015.96396833562,,106877.15523597843,,0.0,,106877.15523597843,16295411.250780554
2029-10-01,,8754,0.0,0.0,,0.5227212582564177,,141851.60523687044,,108278.03185163802,,0.0,,108278.03185163802,16403689.282632193
2029-11-01,,8593,0.0,0.0,,0.522752856614585,,134763.028484451,,98619.0224518103,,0.0,,98619.0224518103,16502308.305084003
2029-12-01,,8448,0.0,0.0,,0.5227830409210333,,136905.39248218367,,100186.42065135554,,0.0,,100186.42065135554,16602494.725735359
