Date,DAU (Act),DAU,Boost DAU,Boost DAU %,ARPDAU (Act),ARPDAU,Gross Rev (Act),Gross Rev,Net Rev (Act),Net Rev,Mktg Cost (Act),Mktg Cost,Game Margin (Act),Game Margin,Cumul. Margin
2025-10-01,127262.0,127262,,,0.3942014067633814,0.3942014067633814,1555168.700239097,1555168.700239097,1141817.1097333685,1141817.1097333685,574462.1263814908,574462.0,567354.9833518777,567355.1097333685,567355.1097333685
2025-11-01,119311.0,119311,,,0.41587657565191205,0.41587657565191205,1488559.919404734,1488559.919404734,1091959.669604079,1091959.669604079,510969.1951464213,510969.0,580990.4744576578,580990.6696040791,1148345.7793374476
2025-12-01,117682.0,117682,,,0.4304899702920709,0.4304899702920709,1570484.6667915236,1570484.6667915236,1151143.991441655,1151143.991441655,640616.714971266,640617.0,510527.276470389,510526.991441655,1658872.7707791026
2026-01-01,114295.0,114295,,,0.44978512874313087,0.44978512874313087,1593647.632988778,1593647.632988778,1167036.423777851,1167036.423777851,364087.5192664001,364088.0,802948.904511451,802948.423777851,2461821.1945569534
2026-02-01,109327.0,109327,,,0.4749512259452079,0.4749512259452079,1453894.5705460433,1453894.5705460433,1064214.051175172,1064214.051175172,407247.31147043675,407247.0,656966.7397047352,656967.051175172,3118788.2457321254
2026-03-01,98535.0,98535,,,0.4445380797405321,0.4445380797405321,1357874.0158472764,1357874.0158472764,1017224.6365420045,1017224.6365420045,275693.9334146599,275694.0,741530.7031273446,741530.6365420045,3860318.88227413
2026-04-01,90902.0,90902,,,0.48171750524440426,0.48171750524440426,1313669.6495467736,1313669.6495467736,995263.9839861072,995263.9839861072,263614.49983326514,263614.0,731649.4841528421,731649.9839861072,4591968.866260237
2026-05-01,83176.0,83176,,,0.518995416528595,0.518995416528595,1338210.9976839873,1338210.9976839873,1017507.8462292365,1017507.8462292365,241279.9248155464,241280.0,776227.9214136901,776227.8462292365,5368196.712489474
2026-06-01,78253.0,78253,,,0.4756958693603468,0.4756958693603468,1116738.3902557872,1116738.3902557872,853308.5632533429,853308.5632533429,225004.7726297013,215990.0,628303.7906236416,637318.5632533429,6005515.275742817
2026-07-01,73014.0,73894,0.0,0.0,0.44722668263220705,0.4775655508313187,1012274.3403505038,1093967.9027346428,778153.3380992353,837455.3499257443,196191.12514787886,200000.0,581962.2129513564,637455.3499257443,6642970.625668561
2026-08-01,66456.0,64736,0.0,0.0,0.4539488971621591,0.47756239393405525,150838.13954904221,958385.471530142,116849.51518456158,733664.4028163218,5844.443722,50000.0,111005.07146256158,683664.4028163218,7326635.028484883
2026-09-01,,57734,0.0,0.0,,0.4958535976848487,,858833.9730332075,,656647.2751157094,,50000.0,,606647.2751157094,7933282.303600593
2026-10-01,,51281,0.0,0.0,,0.5228329844508766,,831147.812580365,,634424.7777631443,,0.0,,634424.7777631443,8567707.081363738
2026-11-01,,45802,0.0,0.0,,0.5228414284256456,,718417.4082085817,,548375.9475067959,,0.0,,548375.9475067959,9116083.028870534
2026-12-01,,41434,0.0,0.0,,0.5228450240728181,,671567.9770333114,,512615.0983392845,,0.0,,512615.0983392845,9628698.127209818
2027-01-01,,37813,0.0,0.0,,0.5228403738602918,,612867.3860578825,,467808.49205927737,,0.0,,467808.49205927737,10096506.619269095
2027-02-01,,34792,0.0,0.0,,0.522831116651201,,509336.04366505885,,388782.18050048215,,0.0,,388782.18050048215,10485288.799769577
2027-03-01,,32120,0.0,0.0,,0.5228154786132551,,520575.9590700261,,397362.2812650197,,0.0,,397362.2812650197,10882651.081034597
2027-04-01,,29720,0.0,0.0,,0.522788470070057,,466117.19539613626,,355794.0484158708,,0.0,,355794.0484158708,11238445.129450468
2027-05-01,,27615,0.0,0.0,,0.5227520692072151,,447512.2680545294,,341593.71981089836,,0.0,,341593.71981089836,11580038.849261366
2027-06-01,,25745,0.0,0.0,,0.5227084452190506,,403716.3537157582,,308164.7257633676,,0.0,,308164.7257633676,11888203.575024733
2027-07-01,,24071,0.0,0.0,,0.5226593189196529,,390007.8423947252,,297702.0212062069,,0.0,,297702.0212062069,12185905.59623094
2027-08-01,,22527,0.0,0.0,,0.5226064156756735,,364953.9687430973,,278579.10401090345,,0.0,,278579.10401090345,12464484.700241845
2027-09-01,,21141,0.0,0.0,,0.52255346548688,,331421.81781784084,,252984.28650503932,,0.0,,252984.28650503932,12717468.986746885
2027-10-01,,19877,0.0,0.0,,0.5225014387515963,,321953.8299837262,,245758.20058459352,,0.0,,245758.20058459352,12963227.187331479
2027-11-01,,18724,0.0,0.0,,0.5224520869293742,,293471.20757662493,,224017.42021574746,,0.0,,224017.42021574746,13187244.607547227
2027-12-01,,17679,0.0,0.0,,0.5224073941914639,,286311.23330413824,,218552.7994903418,,0.0,,218552.7994903418,13405797.40703757
2028-01-01,,16723,0.0,0.0,,0.5223688408515355,,270804.14591538924,,206716.3158431508,,0.0,,206716.3158431508,13612513.72288072
2028-02-01,,15894,0.0,0.0,,0.5223403822489707,,240763.23813846914,,183785.27046568433,,0.0,,183785.27046568433,13796298.993346404
2028-03-01,,15158,0.0,0.0,,0.5223232514684821,,245431.1511192646,,187348.7758605535,,0.0,,187348.7758605535,13983647.769206958
2028-04-01,,14491,0.0,0.0,,0.5223165376238964,,227064.05412876297,,173328.435775818,,0.0,,173328.435775818,14156976.204982776
2028-05-01,,13889,0.0,0.0,,0.5223139340435717,,224886.9456584002,,171666.58776504692,,0.0,,171666.58776504692,14328642.792747824
2028-06-01,,13348,0.0,0.0,,0.5223145041520257,,209158.16128118354,,159660.07256816785,,0.0,,159660.07256816785,14488302.86531599
2028-07-01,,12869,0.0,0.0,,0.5223186763339788,,208369.25992352658,,159057.80984234207,,0.0,,159057.80984234207,14647360.675158333
2028-08-01,,12444,0.0,0.0,,0.5223269406366046,,201489.50156958852,,153806.06389826065,,0.0,,153806.06389826065,14801166.739056593
2028-09-01,,12084,0.0,0.0,,0.5223393898099097,,189351.9973094883,,144540.8000090596,,0.0,,144540.8000090596,14945707.539065652
2028-10-01,,11755,0.0,0.0,,0.5223563983014088,,190347.60602181335,,145300.57670863366,,0.0,,145300.57670863366,15091008.115774285
2028-11-01,,11440,0.0,0.0,,0.5223764487790276,,179284.8539699981,,136855.65915601567,,0.0,,136855.65915601567,15227863.7749303
2028-12-01,,11139,0.0,0.0,,0.5223993360965159,,180390.57441061342,,137699.42697356903,,0.0,,137699.42697356903,15365563.201903868
2029-01-01,,10846,0.0,0.0,,0.5224254339881035,,175652.18602975996,,134082.11797968592,,0.0,,134082.11797968592,15499645.319883555
2029-02-01,,10578,0.0,0.0,,0.5224523997597817,,154746.42228054054,,118123.6607399817,,0.0,,118123.6607399817,15617768.980623538
2029-03-01,,10322,0.0,0.0,,0.5224810991829246,,167179.21162169875,,127613.74860864316,,0.0,,127613.74860864316,15745382.72923218
2029-04-01,,10068,0.0,0.0,,0.5225122007201761,,157811.9161454037,,120463.03700039521,,0.0,,120463.03700039521,15865845.766232576
2029-05-01,,9825,0.0,0.0,,0.52254436718674,,159154.21345991048,,121487.3159276548,,0.0,,121487.3159276548,15987333.08216023
2029-06-01,,9594,0.0,0.0,,0.5225772944062874,,150414.96121456573,,114816.04564813056,,0.0,,114816.04564813056,16102149.12780836
2029-07-01,,9376,0.0,0.0,,0.5226106735662891,,151905.9081086465,,115953.79058071856,,0.0,,115953.79058071856,16218102.918389078
2029-08-01,,9168,0.0,0.0,,0.5226447528701065,,148539.95854316765,,113384.13549116404,,0.0,,113384.13549116404,16331487.053880243
2029-09-01,,8977,0.0,0.0,,0.5226781032718826,,140756.75144190842,,107442.71326712523,,0.0,,107442.71326712523,16438929.767147368
2029-10-01,,8799,0.0,0.0,,0.5227108957350748,,142586.89428191487,,108839.39028942502,,0.0,,108839.39028942502,16547769.157436794
2029-11-01,,8637,0.0,0.0,,0.5227427557517024,,135446.3845896782,,99119.2237109495,,0.0,,99119.2237109495,16646888.381147742
2029-12-01,,8490,0.0,0.0,,0.5227732302500542,,137583.49411719365,,100682.77317663729,,0.0,,100682.77317663729,16747571.154324379
